"","lons","lats","max_detect","when_detect","max_detect_scaled","when_detect_scaled","cluster"
"2354",332.940693818852,52.1441973724299,0.556962025316456,2026,0.778481012658228,0.704,1
"2355",333.949002783755,52.1496275061355,0.569620253164557,2026,0.784810126582279,0.704,1
"2356",334.957386862006,52.1542322939497,0.670886075949367,2028,0.835443037974683,0.712,1
"2357",335.965833765533,52.1580067119222,0.734177215189873,2031,0.867088607594936,0.724,1
"2358",336.974331081271,52.1609466443695,0.746835443037974,2033,0.873417721518987,0.732,1
"2359",337.982866294355,52.1630488869801,0.734177215189873,2033,0.867088607594936,0.732,1
"2360",338.991426813537,52.1643111492354,0.59493670886076,2033,0.79746835443038,0.732,1
"2361",340,52.1647320561372,0.329113924050633,2036,0.664556962025317,0.744,1
"2362",341.008573186463,52.1643111492354,0.139240506329114,2031,0.569620253164557,0.724,1
"2363",342.017133705646,52.1630488869801,-0.139240506329114,1992,0.430379746835443,0.568,2
"2364",343.025668918729,52.1609466443695,-0.683544303797468,2055,0.158227848101266,0.82,2
"2365",344.034166234467,52.1580067119222,-0.151898734177215,2046,0.424050632911392,0.784,2
"2366",345.042613137994,52.1542322939497,-0.113924050632911,2041,0.443037974683544,0.764,2
"2367",346.050997216245,52.1496275061355,0.151898734177215,2008,0.575949367088608,0.632,1
"2368",347.059306181148,52.1441973724299,-0.164556962025316,1885,0.417721518987342,0.14,3
"2369",348.067527894245,52.1379478212476,0.341772151898734,2020,0.670886075949367,0.68,1
"2370",349.075650390452,52.1308856809705,0.291139240506329,2017,0.645569620253165,0.668,1
"2374",353.106916276475,52.0946789848033,0.417721518987342,2017,0.708860759493671,0.668,1
"2375",354.11437089547,52.0836874206281,0.443037974683545,2017,0.721518987341772,0.668,1
"2405",304.743325823067,52.2787438512186,0.126582278481013,2035,0.563291139240506,0.74,1
"2406",305.74606344877,52.3041372258153,0.113924050632911,2037,0.556962025316456,0.748,1
"2407",306.749140642886,52.3291411556112,0.189873417721519,2044,0.59493670886076,0.776,1
"2408",307.752555482579,52.3537268557772,0.39240506329114,2043,0.69620253164557,0.772,1
"2409",308.756305474232,52.3778661282316,0.430379746835443,2031,0.715189873417722,0.724,1
"2410",309.760387552892,52.4015313873895,0.582278481012658,2038,0.791139240506329,0.752,1
"2411",310.764798079937,52.424695684904,0.59493670886076,2028,0.79746835443038,0.712,1
"2412",311.769532836325,52.447332733359,0.620253164556962,2025,0.810126582278481,0.7,1
"2413",312.774587030904,52.4694169293735,0.607594936708861,2025,0.80379746835443,0.7,1
"2414",313.779955298892,52.4909233755476,0.59493670886076,2023,0.79746835443038,0.692,1
"2415",314.785631706787,52.5118279016407,0.582278481012658,2030,0.791139240506329,0.72,1
