"","lons","lats","max_detect","when_detect","max_detect_scaled","when_detect_scaled","cluster"
"685",324.5,38.5,0.0632911392405063,1917,0.531645569620253,0.268,1
"686",325.5,38.5,0.113924050632911,1917,0.556962025316456,0.268,1
"687",326.5,38.5,-0.139240506329114,2058,0.430379746835443,0.832,3
"688",327.5,38.5,-0.151898734177215,2055,0.424050632911392,0.82,3
"689",328.5,38.5,-0.20253164556962,2066,0.39873417721519,0.864,3
"690",329.5,38.5,-0.227848101265823,2066,0.386075949367089,0.864,3
"691",330.5,38.5,-0.227848101265823,2066,0.386075949367089,0.864,3
"692",331.5,38.5,-0.240506329113924,2066,0.379746835443038,0.864,3
"693",332.5,38.5,-0.240506329113924,2065,0.379746835443038,0.86,3
"694",333.5,38.5,-0.240506329113924,2063,0.379746835443038,0.852,3
"695",334.5,38.5,-0.265822784810127,2063,0.367088607594937,0.852,3
"696",335.5,38.5,-0.164556962025316,2050,0.417721518987342,0.8,3
"697",336.5,38.5,-0.151898734177215,2012,0.424050632911392,0.648,3
"698",337.5,38.5,0.113924050632911,1962,0.556962025316456,0.448,2
"699",338.5,38.5,0.177215189873418,1962,0.588607594936709,0.448,2
"700",339.5,38.5,0.151898734177215,1965,0.575949367088608,0.46,2
"701",340.5,38.5,0.189873417721519,1964,0.59493670886076,0.456,2
"702",341.5,38.5,0.164556962025316,1964,0.582278481012658,0.456,2
"703",342.5,38.5,0.126582278481013,1920,0.563291139240506,0.28,1
"704",343.5,38.5,0.113924050632911,1920,0.556962025316456,0.28,1
"705",344.5,38.5,0.113924050632911,1915,0.556962025316456,0.26,1
"706",345.5,38.5,0.126582278481013,1962,0.563291139240506,0.448,2
"707",346.5,38.5,0.139240506329114,1962,0.569620253164557,0.448,2
"708",347.5,38.5,0.151898734177215,1962,0.575949367088608,0.448,2
"709",348.5,38.5,0.164556962025316,1962,0.582278481012658,0.448,2
"710",349.5,38.5,0.151898734177215,1962,0.575949367088608,0.448,2
"711",350.5,38.5,0.189873417721519,1962,0.59493670886076,0.448,2
"720",359.5,38.5,0.177215189873418,1962,0.588607594936709,0.448,2
"726",285.5,39.5,0.253164556962025,1962,0.626582278481013,0.448,2
"727",286.5,39.5,0.253164556962025,1962,0.626582278481013,0.448,2
"728",287.5,39.5,0.303797468354431,1962,0.651898734177215,0.448,2
"729",288.5,39.5,0.316455696202532,1962,0.658227848101266,0.448,2
"730",289.5,39.5,0.278481012658228,1962,0.639240506329114,0.448,2
"731",290.5,39.5,0.265822784810127,1962,0.632911392405063,0.448,2
"732",291.5,39.5,0.177215189873418,1916,0.588607594936709,0.264,1
"733",292.5,39.5,-0.139240506329114,1882,0.430379746835443,0.128,1
"734",293.5,39.5,0.151898734177215,1926,0.575949367088608,0.304,1
"735",294.5,39.5,0.0886075949367089,2028,0.544303797468354,0.712,3
"736",295.5,39.5,0.0886075949367089,2028,0.544303797468354,0.712,3
"737",296.5,39.5,0.0759493670886076,2028,0.537974683544304,0.712,3
"738",297.5,39.5,0.0759493670886076,1926,0.537974683544304,0.304,1
"739",298.5,39.5,0.0632911392405063,1926,0.531645569620253,0.304,1
"740",299.5,39.5,0.0759493670886076,1995,0.537974683544304,0.58,2
"741",300.5,39.5,0.0632911392405063,1995,0.531645569620253,0.58,2
"742",301.5,39.5,0.0759493670886076,1995,0.537974683544304,0.58,2
"743",302.5,39.5,0.0759493670886076,1995,0.537974683544304,0.58,2
"744",303.5,39.5,0.0759493670886076,1995,0.537974683544304,0.58,2
"745",304.5,39.5,0.0632911392405063,1995,0.531645569620253,0.58,2
"746",305.5,39.5,0.0886075949367089,1995,0.544303797468354,0.58,2
"747",306.5,39.5,0.0886075949367089,1995,0.544303797468354,0.58,2
"748",307.5,39.5,0.0886075949367089,1995,0.544303797468354,0.58,2
"749",308.5,39.5,0.0886075949367089,1995,0.544303797468354,0.58,2
"750",309.5,39.5,0.10126582278481,1995,0.550632911392405,0.58,2
"751",310.5,39.5,0.10126582278481,1995,0.550632911392405,0.58,2
"752",311.5,39.5,0.10126582278481,1995,0.550632911392405,0.58,2
"753",312.5,39.5,0.10126582278481,1995,0.550632911392405,0.58,2
"754",313.5,39.5,0.151898734177215,1996,0.575949367088608,0.584,2
"755",314.5,39.5,-0.139240506329114,1882,0.430379746835443,0.128,1
"756",315.5,39.5,-0.10126582278481,1881,0.449367088607595,0.124,1
"757",316.5,39.5,0.10126582278481,1944,0.550632911392405,0.376,2
"758",317.5,39.5,0.10126582278481,1917,0.550632911392405,0.268,1
"759",318.5,39.5,0.164556962025316,1996,0.582278481012658,0.584,2
"760",319.5,39.5,0.189873417721519,1996,0.59493670886076,0.584,2
"761",320.5,39.5,0.20253164556962,1996,0.60126582278481,0.584,2
"762",321.5,39.5,0.303797468354431,1996,0.651898734177215,0.584,2
"763",322.5,39.5,0.215189873417722,1995,0.607594936708861,0.58,2
"764",323.5,39.5,0.151898734177215,1995,0.575949367088608,0.58,2
"765",324.5,39.5,0.151898734177215,1995,0.575949367088608,0.58,2
"766",325.5,39.5,0.139240506329114,1995,0.569620253164557,0.58,2
"767",326.5,39.5,0.113924050632911,1919,0.556962025316456,0.276,1
"768",327.5,39.5,-0.0632911392405063,2058,0.468354430379747,0.832,3
"769",328.5,39.5,-0.177215189873418,2055,0.411392405063291,0.82,3
"770",329.5,39.5,-0.177215189873418,2066,0.411392405063291,0.864,3
"771",330.5,39.5,-0.177215189873418,2055,0.411392405063291,0.82,3
"772",331.5,39.5,-0.189873417721519,2055,0.40506329113924,0.82,3
"773",332.5,39.5,-0.227848101265823,2060,0.386075949367089,0.84,3
"774",333.5,39.5,-0.189873417721519,2066,0.40506329113924,0.864,3
"775",334.5,39.5,-0.215189873417722,2063,0.392405063291139,0.852,3
"776",335.5,39.5,-0.10126582278481,2049,0.449367088607595,0.796,3
"777",336.5,39.5,0.139240506329114,1923,0.569620253164557,0.292,1
"778",337.5,39.5,0.177215189873418,1938,0.588607594936709,0.352,2
"779",338.5,39.5,0.164556962025316,1962,0.582278481012658,0.448,2
"780",339.5,39.5,0.139240506329114,1962,0.569620253164557,0.448,2
"781",340.5,39.5,0.139240506329114,1962,0.569620253164557,0.448,2
"782",341.5,39.5,0.139240506329114,1943,0.569620253164557,0.372,2
"783",342.5,39.5,0.126582278481013,1964,0.563291139240506,0.456,2
"784",343.5,39.5,0.139240506329114,1962,0.569620253164557,0.448,2
"785",344.5,39.5,0.126582278481013,1962,0.563291139240506,0.448,2
"786",345.5,39.5,0.126582278481013,1962,0.563291139240506,0.448,2
"787",346.5,39.5,0.139240506329114,1962,0.569620253164557,0.448,2
"788",347.5,39.5,0.139240506329114,1962,0.569620253164557,0.448,2
"789",348.5,39.5,0.151898734177215,1962,0.575949367088608,0.448,2
"790",349.5,39.5,0.151898734177215,1962,0.575949367088608,0.448,2
"791",350.5,39.5,0.189873417721519,1962,0.59493670886076,0.448,2
"807",286.5,40.5,0.253164556962025,1962,0.626582278481013,0.448,2
"808",287.5,40.5,0.253164556962025,1962,0.626582278481013,0.448,2
"809",288.5,40.5,0.253164556962025,1962,0.626582278481013,0.448,2
"810",289.5,40.5,0.253164556962025,1962,0.626582278481013,0.448,2
"811",290.5,40.5,0.253164556962025,1962,0.626582278481013,0.448,2
"812",291.5,40.5,0.278481012658228,1962,0.639240506329114,0.448,2
"813",292.5,40.5,0.291139240506329,1962,0.645569620253165,0.448,2
"814",293.5,40.5,0.240506329113924,1959,0.620253164556962,0.436,2
"815",294.5,40.5,-0.177215189873418,1882,0.411392405063291,0.128,1
"816",295.5,40.5,0.139240506329114,1924,0.569620253164557,0.296,1
"817",296.5,40.5,0.126582278481013,1924,0.563291139240506,0.296,1
"818",297.5,40.5,0.10126582278481,1924,0.550632911392405,0.296,1
"819",298.5,40.5,0.0886075949367089,1924,0.544303797468354,0.296,1
"820",299.5,40.5,0.0632911392405063,1924,0.531645569620253,0.296,1
"821",300.5,40.5,-0.0632911392405063,1898,0.468354430379747,0.192,1
"822",301.5,40.5,-0.0632911392405063,1898,0.468354430379747,0.192,1
"823",302.5,40.5,-0.0506329113924051,1890,0.474683544303797,0.16,1
"824",303.5,40.5,0.0506329113924051,1995,0.525316455696203,0.58,2
"825",304.5,40.5,0.0506329113924051,1995,0.525316455696203,0.58,2
"826",305.5,40.5,0.0759493670886076,1995,0.537974683544304,0.58,2
"827",306.5,40.5,0.0759493670886076,1995,0.537974683544304,0.58,2
"828",307.5,40.5,0.0759493670886076,1995,0.537974683544304,0.58,2
"829",308.5,40.5,0.0759493670886076,1920,0.537974683544304,0.28,1
"830",309.5,40.5,0.10126582278481,2028,0.550632911392405,0.712,3
"831",310.5,40.5,0.113924050632911,2028,0.556962025316456,0.712,3
"832",311.5,40.5,0.113924050632911,1997,0.556962025316456,0.588,2
"833",312.5,40.5,0.126582278481013,1995,0.563291139240506,0.58,2
"834",313.5,40.5,0.151898734177215,1995,0.575949367088608,0.58,2
"835",314.5,40.5,-0.189873417721519,1872,0.40506329113924,0.088,1
"836",315.5,40.5,-0.151898734177215,1869,0.424050632911392,0.076,1
"837",316.5,40.5,-0.126582278481013,1869,0.436708860759494,0.076,1
"838",317.5,40.5,-0.139240506329114,1872,0.430379746835443,0.088,1
"839",318.5,40.5,-0.20253164556962,1881,0.39873417721519,0.124,1
"840",319.5,40.5,-0.20253164556962,1881,0.39873417721519,0.124,1
"841",320.5,40.5,-0.189873417721519,1881,0.40506329113924,0.124,1
"842",321.5,40.5,-0.20253164556962,1891,0.39873417721519,0.164,1
"843",322.5,40.5,-0.10126582278481,1881,0.449367088607595,0.124,1
"844",323.5,40.5,0.126582278481013,1995,0.563291139240506,0.58,2
"845",324.5,40.5,0.10126582278481,1995,0.550632911392405,0.58,2
"846",325.5,40.5,-0.139240506329114,1881,0.430379746835443,0.124,1
"847",326.5,40.5,0.215189873417722,1950,0.607594936708861,0.4,2
"848",327.5,40.5,0.215189873417722,1923,0.607594936708861,0.292,1
"849",328.5,40.5,0.10126582278481,1923,0.550632911392405,0.292,1
"850",329.5,40.5,-0.215189873417722,2057,0.392405063291139,0.828,3
"851",330.5,40.5,-0.215189873417722,2057,0.392405063291139,0.828,3
"852",331.5,40.5,-0.265822784810127,2060,0.367088607594937,0.84,3
"853",332.5,40.5,-0.253164556962025,2060,0.373417721518987,0.84,3
"854",333.5,40.5,-0.227848101265823,2060,0.386075949367089,0.84,3
"855",334.5,40.5,-0.177215189873418,2050,0.411392405063291,0.8,3
"856",335.5,40.5,-0.126582278481013,2063,0.436708860759494,0.852,3
"857",336.5,40.5,0.126582278481013,1923,0.563291139240506,0.292,1
"858",337.5,40.5,0.240506329113924,1941,0.620253164556962,0.364,2
"859",338.5,40.5,0.227848101265823,1941,0.613924050632911,0.364,2
"860",339.5,40.5,0.227848101265823,1941,0.613924050632911,0.364,2
"861",340.5,40.5,0.189873417721519,1962,0.59493670886076,0.448,2
"862",341.5,40.5,0.164556962025316,1943,0.582278481012658,0.372,2
"863",342.5,40.5,0.139240506329114,1917,0.569620253164557,0.268,1
"864",343.5,40.5,0.164556962025316,1962,0.582278481012658,0.448,2
"865",344.5,40.5,0.177215189873418,1962,0.588607594936709,0.448,2
"866",345.5,40.5,0.177215189873418,1962,0.588607594936709,0.448,2
"867",346.5,40.5,0.177215189873418,1964,0.588607594936709,0.456,2
"868",347.5,40.5,0.177215189873418,1962,0.588607594936709,0.448,2
"869",348.5,40.5,0.189873417721519,1915,0.59493670886076,0.26,1
"870",349.5,40.5,0.164556962025316,1962,0.582278481012658,0.448,2
"871",350.5,40.5,0.189873417721519,1962,0.59493670886076,0.448,2
"888",287.5,41.5,0.253164556962025,1962,0.626582278481013,0.448,2
"889",288.5,41.5,0.253164556962025,1962,0.626582278481013,0.448,2
"890",289.5,41.5,0.253164556962025,1962,0.626582278481013,0.448,2
"891",290.5,41.5,0.253164556962025,1962,0.626582278481013,0.448,2
"892",291.5,41.5,0.240506329113924,1962,0.620253164556962,0.448,2
"893",292.5,41.5,0.240506329113924,1962,0.620253164556962,0.448,2
"894",293.5,41.5,0.227848101265823,1962,0.613924050632911,0.448,2
"895",294.5,41.5,0.265822784810127,1962,0.632911392405063,0.448,2
"896",295.5,41.5,0.227848101265823,1962,0.613924050632911,0.448,2
"897",296.5,41.5,0.177215189873418,1934,0.588607594936709,0.336,2
"898",297.5,41.5,-0.240506329113924,1890,0.379746835443038,0.16,1
"899",298.5,41.5,0.139240506329114,1924,0.569620253164557,0.296,1
"900",299.5,41.5,0.139240506329114,1926,0.569620253164557,0.304,1
"901",300.5,41.5,-0.164556962025316,1894,0.417721518987342,0.176,1
"902",301.5,41.5,-0.151898734177215,1894,0.424050632911392,0.176,1
"903",302.5,41.5,-0.139240506329114,1894,0.430379746835443,0.176,1
"904",303.5,41.5,-0.113924050632911,1900,0.443037974683544,0.2,1
"905",304.5,41.5,-0.0886075949367089,1900,0.455696202531646,0.2,1
"906",305.5,41.5,-0.0886075949367089,1900,0.455696202531646,0.2,1
"907",306.5,41.5,-0.0759493670886076,1900,0.462025316455696,0.2,1
"908",307.5,41.5,0.10126582278481,1921,0.550632911392405,0.284,1
"909",308.5,41.5,0.126582278481013,1921,0.563291139240506,0.284,1
"910",309.5,41.5,0.126582278481013,1920,0.563291139240506,0.28,1
"911",310.5,41.5,0.151898734177215,2038,0.575949367088608,0.752,3
"912",311.5,41.5,0.151898734177215,2028,0.575949367088608,0.712,3
"913",312.5,41.5,0.151898734177215,2028,0.575949367088608,0.712,3
"914",313.5,41.5,0.151898734177215,1995,0.575949367088608,0.58,2
"915",314.5,41.5,0.164556962025316,1995,0.582278481012658,0.58,2
"916",315.5,41.5,0.177215189873418,1995,0.588607594936709,0.58,2
"917",316.5,41.5,0.164556962025316,1995,0.582278481012658,0.58,2
"918",317.5,41.5,0.177215189873418,1995,0.588607594936709,0.58,2
"919",318.5,41.5,0.139240506329114,1995,0.569620253164557,0.58,2
"920",319.5,41.5,0.126582278481013,1995,0.563291139240506,0.58,2
"921",320.5,41.5,0.151898734177215,2031,0.575949367088608,0.724,3
"922",321.5,41.5,0.177215189873418,2031,0.588607594936709,0.724,3
"923",322.5,41.5,-0.139240506329114,1891,0.430379746835443,0.164,1
"924",323.5,41.5,-0.164556962025316,1869,0.417721518987342,0.076,1
"925",324.5,41.5,-0.240506329113924,1885,0.379746835443038,0.14,1
"926",325.5,41.5,-0.0886075949367089,1869,0.455696202531646,0.076,1
"927",326.5,41.5,0.10126582278481,1950,0.550632911392405,0.4,2
"928",327.5,41.5,0.151898734177215,2044,0.575949367088608,0.776,3
"929",328.5,41.5,0.177215189873418,1938,0.588607594936709,0.352,2
"930",329.5,41.5,0.151898734177215,1923,0.575949367088608,0.292,1
"931",330.5,41.5,0.10126582278481,1923,0.550632911392405,0.292,1
"932",331.5,41.5,-0.139240506329114,2057,0.430379746835443,0.828,3
"933",332.5,41.5,-0.177215189873418,2055,0.411392405063291,0.82,3
"934",333.5,41.5,-0.227848101265823,2060,0.386075949367089,0.84,3
"935",334.5,41.5,-0.215189873417722,2050,0.392405063291139,0.8,3
"936",335.5,41.5,-0.227848101265823,2050,0.386075949367089,0.8,3
"937",336.5,41.5,-0.265822784810127,2050,0.367088607594937,0.8,3
"938",337.5,41.5,-0.20253164556962,2063,0.39873417721519,0.852,3
"939",338.5,41.5,0.139240506329114,1923,0.569620253164557,0.292,1
"940",339.5,41.5,0.126582278481013,1923,0.563291139240506,0.292,1
"941",340.5,41.5,0.253164556962025,1941,0.626582278481013,0.364,2
"942",341.5,41.5,0.189873417721519,1962,0.59493670886076,0.448,2
"943",342.5,41.5,0.151898734177215,1943,0.575949367088608,0.372,2
"944",343.5,41.5,0.177215189873418,1962,0.588607594936709,0.448,2
"945",344.5,41.5,0.164556962025316,1962,0.582278481012658,0.448,2
"946",345.5,41.5,0.164556962025316,1962,0.582278481012658,0.448,2
"947",346.5,41.5,0.151898734177215,1962,0.575949367088608,0.448,2
"948",347.5,41.5,0.164556962025316,1962,0.582278481012658,0.448,2
"949",348.5,41.5,0.20253164556962,1962,0.60126582278481,0.448,2
"950",349.5,41.5,0.20253164556962,1962,0.60126582278481,0.448,2
"951",350.5,41.5,0.189873417721519,1962,0.59493670886076,0.448,2
"970",289.5,42.5,0.240506329113924,1962,0.620253164556962,0.448,2
"971",290.5,42.5,0.240506329113924,1962,0.620253164556962,0.448,2
"972",291.5,42.5,0.240506329113924,1962,0.620253164556962,0.448,2
"973",292.5,42.5,0.227848101265823,1962,0.613924050632911,0.448,2
"974",293.5,42.5,0.227848101265823,1962,0.613924050632911,0.448,2
"975",294.5,42.5,0.227848101265823,1962,0.613924050632911,0.448,2
"976",295.5,42.5,0.227848101265823,1962,0.613924050632911,0.448,2
"977",296.5,42.5,0.240506329113924,1962,0.620253164556962,0.448,2
"978",297.5,42.5,0.240506329113924,1962,0.620253164556962,0.448,2
"979",298.5,42.5,0.265822784810127,1962,0.632911392405063,0.448,2
"980",299.5,42.5,0.215189873417722,1943,0.607594936708861,0.372,2
"981",300.5,42.5,0.139240506329114,1919,0.569620253164557,0.276,1
"982",301.5,42.5,-0.139240506329114,1890,0.430379746835443,0.16,1
"983",302.5,42.5,0.177215189873418,1924,0.588607594936709,0.296,1
"984",303.5,42.5,0.215189873417722,1924,0.607594936708861,0.296,1
"985",304.5,42.5,0.164556962025316,1924,0.582278481012658,0.296,1
"986",305.5,42.5,0.126582278481013,1924,0.563291139240506,0.296,1
"987",306.5,42.5,-0.139240506329114,1888,0.430379746835443,0.152,1
"988",307.5,42.5,-0.215189873417722,1881,0.392405063291139,0.124,1
"989",308.5,42.5,0.177215189873418,1922,0.588607594936709,0.288,1
"990",309.5,42.5,0.189873417721519,1915,0.59493670886076,0.26,1
"991",310.5,42.5,-0.0759493670886076,1858,0.462025316455696,0.032,1
"992",311.5,42.5,0.126582278481013,2028,0.563291139240506,0.712,3
"993",312.5,42.5,0.164556962025316,2028,0.582278481012658,0.712,3
"994",313.5,42.5,0.126582278481013,2028,0.563291139240506,0.712,3
"995",314.5,42.5,0.139240506329114,1995,0.569620253164557,0.58,2
"996",315.5,42.5,0.139240506329114,1995,0.569620253164557,0.58,2
"997",316.5,42.5,0.139240506329114,1995,0.569620253164557,0.58,2
"998",317.5,42.5,-0.189873417721519,2005,0.40506329113924,0.62,3
"999",318.5,42.5,-0.189873417721519,2005,0.40506329113924,0.62,3
"1000",319.5,42.5,-0.177215189873418,2004,0.411392405063291,0.616,3
"1001",320.5,42.5,0.164556962025316,2041,0.582278481012658,0.764,3
"1002",321.5,42.5,0.164556962025316,2041,0.582278481012658,0.764,3
"1003",322.5,42.5,0.139240506329114,2031,0.569620253164557,0.724,3
"1004",323.5,42.5,0.126582278481013,2040,0.563291139240506,0.76,3
"1005",324.5,42.5,-0.113924050632911,1881,0.443037974683544,0.124,1
"1006",325.5,42.5,-0.113924050632911,2004,0.443037974683544,0.616,3
"1007",326.5,42.5,-0.0886075949367089,2002,0.455696202531646,0.608,3
"1008",327.5,42.5,0.151898734177215,2044,0.575949367088608,0.776,3
"1009",328.5,42.5,0.0759493670886076,1936,0.537974683544304,0.344,2
"1010",329.5,42.5,0.189873417721519,1940,0.59493670886076,0.36,2
"1011",330.5,42.5,0.189873417721519,1941,0.59493670886076,0.364,2
"1012",331.5,42.5,0.126582278481013,1941,0.563291139240506,0.364,2
"1013",332.5,42.5,0.126582278481013,1923,0.563291139240506,0.292,1
"1014",333.5,42.5,-0.151898734177215,2053,0.424050632911392,0.812,3
"1015",334.5,42.5,-0.189873417721519,2060,0.40506329113924,0.84,3
"1016",335.5,42.5,-0.253164556962025,2060,0.373417721518987,0.84,3
"1017",336.5,42.5,-0.316455696202532,2060,0.341772151898734,0.84,3
"1018",337.5,42.5,-0.329113924050633,2060,0.335443037974683,0.84,3
"1019",338.5,42.5,-0.367088607594937,2063,0.316455696202532,0.852,3
"1020",339.5,42.5,-0.139240506329114,2066,0.430379746835443,0.864,3
"1021",340.5,42.5,0.278481012658228,1938,0.639240506329114,0.352,2
"1022",341.5,42.5,0.164556962025316,1943,0.582278481012658,0.372,2
"1023",342.5,42.5,0.0886075949367089,1943,0.544303797468354,0.372,2
"1024",343.5,42.5,0.0886075949367089,1943,0.544303797468354,0.372,2
"1025",344.5,42.5,0.151898734177215,1917,0.575949367088608,0.268,1
"1026",345.5,42.5,0.151898734177215,1917,0.575949367088608,0.268,1
"1027",346.5,42.5,0.139240506329114,1942,0.569620253164557,0.368,2
"1028",347.5,42.5,0.126582278481013,1917,0.563291139240506,0.268,1
"1029",348.5,42.5,0.151898734177215,1962,0.575949367088608,0.448,2
"1030",349.5,42.5,0.164556962025316,1962,0.582278481012658,0.448,2
"1031",350.5,42.5,0.177215189873418,1962,0.588607594936709,0.448,2
"1050",289.5,43.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1051",290.5,43.5,0.240506329113924,1962,0.620253164556962,0.448,2
"1052",291.5,43.5,0.240506329113924,1962,0.620253164556962,0.448,2
"1053",292.5,43.5,0.240506329113924,1962,0.620253164556962,0.448,2
"1054",293.5,43.5,0.240506329113924,1962,0.620253164556962,0.448,2
"1055",294.5,43.5,0.240506329113924,1962,0.620253164556962,0.448,2
"1056",295.5,43.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1057",296.5,43.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1058",297.5,43.5,0.265822784810127,1962,0.632911392405063,0.448,2
"1059",298.5,43.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1060",299.5,43.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1061",300.5,43.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1062",301.5,43.5,0.240506329113924,1962,0.620253164556962,0.448,2
"1063",302.5,43.5,0.227848101265823,1942,0.613924050632911,0.368,2
"1064",303.5,43.5,0.227848101265823,1917,0.613924050632911,0.268,1
"1065",304.5,43.5,0.215189873417722,1917,0.607594936708861,0.268,1
"1066",305.5,43.5,0.227848101265823,1917,0.613924050632911,0.268,1
"1067",306.5,43.5,0.240506329113924,1962,0.620253164556962,0.448,2
"1068",307.5,43.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1069",308.5,43.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1070",309.5,43.5,0.265822784810127,1962,0.632911392405063,0.448,2
"1071",310.5,43.5,0.164556962025316,1915,0.582278481012658,0.26,1
"1072",311.5,43.5,0.0632911392405063,1917,0.531645569620253,0.268,1
"1073",312.5,43.5,0.0886075949367089,2028,0.544303797468354,0.712,3
"1074",313.5,43.5,0.10126582278481,2028,0.550632911392405,0.712,3
"1075",314.5,43.5,0.0886075949367089,1993,0.544303797468354,0.572,2
"1076",315.5,43.5,0.139240506329114,1993,0.569620253164557,0.572,2
"1077",316.5,43.5,0.151898734177215,1990,0.575949367088608,0.56,2
"1078",317.5,43.5,0.139240506329114,1995,0.569620253164557,0.58,2
"1079",318.5,43.5,0.126582278481013,1990,0.563291139240506,0.56,2
"1080",319.5,43.5,-0.139240506329114,2004,0.430379746835443,0.616,3
"1081",320.5,43.5,-0.177215189873418,2004,0.411392405063291,0.616,3
"1082",321.5,43.5,-0.189873417721519,2004,0.40506329113924,0.616,3
"1083",322.5,43.5,-0.189873417721519,2004,0.40506329113924,0.616,3
"1084",323.5,43.5,-0.177215189873418,2004,0.411392405063291,0.616,3
"1085",324.5,43.5,-0.164556962025316,2004,0.417721518987342,0.616,3
"1086",325.5,43.5,-0.139240506329114,2002,0.430379746835443,0.608,3
"1087",326.5,43.5,-0.126582278481013,2002,0.436708860759494,0.608,3
"1088",327.5,43.5,-0.0759493670886076,2002,0.462025316455696,0.608,3
"1089",328.5,43.5,-0.126582278481013,2007,0.436708860759494,0.628,3
"1090",329.5,43.5,-0.0886075949367089,2016,0.455696202531646,0.664,3
"1091",330.5,43.5,0.164556962025316,1942,0.582278481012658,0.368,2
"1092",331.5,43.5,0.291139240506329,1941,0.645569620253165,0.364,2
"1093",332.5,43.5,0.265822784810127,1941,0.632911392405063,0.364,2
"1094",333.5,43.5,0.189873417721519,1924,0.59493670886076,0.296,1
"1095",334.5,43.5,0.151898734177215,1923,0.575949367088608,0.292,1
"1096",335.5,43.5,-0.177215189873418,2066,0.411392405063291,0.864,3
"1097",336.5,43.5,-0.215189873417722,2060,0.392405063291139,0.84,3
"1098",337.5,43.5,-0.227848101265823,2060,0.386075949367089,0.84,3
"1099",338.5,43.5,-0.139240506329114,2060,0.430379746835443,0.84,3
"1100",339.5,43.5,0.189873417721519,1938,0.59493670886076,0.352,2
"1101",340.5,43.5,0.215189873417722,1943,0.607594936708861,0.372,2
"1102",341.5,43.5,0.126582278481013,1942,0.563291139240506,0.368,2
"1103",342.5,43.5,-0.151898734177215,1875,0.424050632911392,0.1,1
"1104",343.5,43.5,-0.139240506329114,1873,0.430379746835443,0.092,1
"1105",344.5,43.5,-0.151898734177215,1881,0.424050632911392,0.124,1
"1106",345.5,43.5,-0.126582278481013,1866,0.436708860759494,0.064,1
"1107",346.5,43.5,-0.10126582278481,1864,0.449367088607595,0.056,1
"1108",347.5,43.5,0.0759493670886076,1943,0.537974683544304,0.372,2
"1109",348.5,43.5,0.10126582278481,1962,0.550632911392405,0.448,2
"1110",349.5,43.5,0.126582278481013,1917,0.563291139240506,0.268,1
"1111",350.5,43.5,0.139240506329114,1962,0.569620253164557,0.448,2
"1112",351.5,43.5,0.139240506329114,1962,0.569620253164557,0.448,2
"1113",352.5,43.5,0.139240506329114,1962,0.569620253164557,0.448,2
"1114",353.5,43.5,0.151898734177215,1962,0.575949367088608,0.448,2
"1115",354.5,43.5,0.151898734177215,1962,0.575949367088608,0.448,2
"1116",355.5,43.5,0.164556962025316,1962,0.582278481012658,0.448,2
"1117",356.5,43.5,0.177215189873418,1962,0.588607594936709,0.448,2
"1118",357.5,43.5,0.177215189873418,1962,0.588607594936709,0.448,2
"1119",358.5,43.5,0.177215189873418,1962,0.588607594936709,0.448,2
"1132",291.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1133",292.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1134",293.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1137",296.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1138",297.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1139",298.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1140",299.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1141",300.5,44.5,0.240506329113924,1962,0.620253164556962,0.448,2
"1142",301.5,44.5,0.240506329113924,1962,0.620253164556962,0.448,2
"1143",302.5,44.5,0.240506329113924,1962,0.620253164556962,0.448,2
"1144",303.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1145",304.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1146",305.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1147",306.5,44.5,0.265822784810127,1962,0.632911392405063,0.448,2
"1148",307.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1149",308.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1150",309.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1151",310.5,44.5,0.253164556962025,1962,0.626582278481013,0.448,2
"1152",311.5,44.5,-0.177215189873418,1882,0.411392405063291,0.128,1
"1153",312.5,44.5,-0.0759493670886076,2005,0.462025316455696,0.62,3
"1154",313.5,44.5,0.0632911392405063,1923,0.531645569620253,0.292,1
"1155",314.5,44.5,-0.0886075949367089,1888,0.455696202531646,0.152,1
"1156",315.5,44.5,-0.0886075949367089,2005,0.455696202531646,0.62,3
"1157",316.5,44.5,0.113924050632911,1990,0.556962025316456,0.56,2
"1158",317.5,44.5,0.113924050632911,1995,0.556962025316456,0.58,2
